[2018-01-08 09:55:47,679]  INFO: 10.42.0.1:60300 Connection
[2018-01-08 09:55:51,101]  INFO: 10.42.0.1:60300 Disconnect
[2018-01-08 09:58:00,808]  INFO: 10.42.0.1:60301 Connection
[2018-01-08 09:58:21,011]  INFO: 10.42.0.1:60301 Disconnect
[2018-01-08 09:58:51,194]  INFO: 10.42.0.1:60302 Connection
[2018-01-08 09:59:04,099]  INFO: 10.42.0.1:60302 Disconnect
[2018-01-08 09:59:25,544]  INFO: 10.42.0.1:60303 Connection
[2018-01-08 10:00:02,084]  INFO: 10.42.0.1:60303 Disconnect
[2018-01-08 10:00:31,225]  INFO: 10.42.0.1:60304 Connection
[2018-01-08 10:01:11,358]  INFO: 127.0.0.1:11855 Disconnect
[2018-01-08 10:01:42,223]  INFO: 127.0.0.1:11905 Connection
[2018-01-08 10:02:22,382]  ERROR: 127.0.0.1:11905 Error reg {'user': 'test', 'password': '1234'} object of type 'NoneType' has no len()
[2018-01-08 10:02:39,306]  INFO: 127.0.0.1:11911 Connection
[2018-01-08 10:03:01,105]  INFO: 127.0.0.1:11905 Disconnect
[2018-01-08 10:03:01,121]  ERROR: 127.0.0.1:11911 Error auth {'user': 'test', 'password': '1234', 'id': '319d06d5-dda7-4057-949b-29ee7d61ebd3'} object of type 'NoneType' has no len()
[2018-01-08 10:04:21,009]  INFO: 10.42.0.1:60304 Disconnect
[2018-01-08 10:04:26,072]  INFO: 10.42.0.1:60305 Connection
[2018-01-08 10:05:26,363]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:05:30,293]  INFO: 10.42.0.1:60306 Connection
[2018-01-08 10:05:32,786]  INFO: 127.0.0.1:11915 Connection
[2018-01-08 10:07:26,210]  INFO: 10.42.0.1:60306 Disconnect
[2018-01-08 10:07:31,107]  INFO: 10.42.0.1:60307 Connection
[2018-01-08 10:07:57,918]  INFO: 10.42.0.1:60307 Disconnect
[2018-01-08 10:08:58,572]  INFO: 10.42.0.1:60308 Connection
[2018-01-08 10:11:08,369]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:12:25,944]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:12:26,648]  INFO: 10.42.0.1:60310 Connection
[2018-01-08 10:14:27,584]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:14:33,522]  INFO: 10.42.0.1:60311 Connection
[2018-01-08 10:18:42,634]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:18:53,507]  INFO: 10.42.0.1:60322 Connection
[2018-01-08 10:20:09,440]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:20:14,744]  INFO: 10.42.0.1:60323 Connection
[2018-01-08 10:21:29,839]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:21:35,933]  INFO: 10.42.0.1:60328 Connection
[2018-01-08 10:21:46,035]  INFO: 10.42.0.1:60328 Disconnect
[2018-01-08 10:23:40,410]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:23:42,176]  INFO: 10.42.0.1:60329 Connection
[2018-01-08 10:25:02,450]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:25:32,967]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:25:42,548]  INFO: 127.0.0.1:12026 Connection
[2018-01-08 10:28:47,200]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:28:48,966]  INFO: 127.0.0.1:12051 Connection
[2018-01-08 10:32:04,232]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:32:08,308]  INFO: 10.42.0.1:60332 Connection
[2018-01-08 10:33:14,078]  INFO: 127.0.0.1:12084 Connection
[2018-01-08 10:33:17,971]  INFO: 10.42.0.1:60332 Disconnect
[2018-01-08 10:33:30,569]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,584]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,600]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,631]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,647]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,694]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,725]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,740]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,772]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,803]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,819]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,819]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,850]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,881]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,912]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,928]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,959]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:30,990]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,022]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,053]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,069]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,115]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,162]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,178]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,209]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,256]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,287]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,334]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,350]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,381]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,428]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,459]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,459]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,475]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,490]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,506]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,522]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,537]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,537]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,583]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,601]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,624]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,639]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,655]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,671]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,702]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,718]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,733]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,749]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,780]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,796]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,827]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,827]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,858]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,858]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,889]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,921]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,936]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,936]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,936]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,952]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:31,999]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,061]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,093]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,093]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,108]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,124]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,124]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,124]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,139]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,171]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,186]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,186]  ERROR: 10.42.0.1:60332 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,186]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,264]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,264]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,264]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,296]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,311]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,327]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,343]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,374]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,389]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,405]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,421]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,468]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:32,483]  ERROR: 10.42.0.1:60332 Error up  'NoneType' object has no attribute 'action'
[2018-01-08 10:33:41,617]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:33:45,273]  INFO: 127.0.0.1:12092 Connection
[2018-01-08 10:33:46,211]  INFO: 10.42.0.1:60333 Connection
[2018-01-08 10:33:52,025]  ERROR: 127.0.0.1:12092 Error auth {'user': 'test', 'password': '1234', 'id': 'bbe90481-f017-4847-ac4d-3cf373f6c824'} 'NoneType' object is not subscriptable
[2018-01-08 10:37:51,626]  INFO: Start 0.0.0.0:8000
[2018-01-08 10:37:56,395]  INFO: 127.0.0.1:12123 Connection
[2018-01-08 10:38:06,210]  INFO: 10.42.0.1:60334 Connection
[2018-01-08 10:38:41,108]  INFO: 10.42.0.1:60334 Disconnect
[2018-01-08 10:38:42,894]  INFO: 10.42.0.1:60335 Connection
[2018-01-08 10:39:48,594]  INFO: 10.42.0.1:60335 Disconnect
[2018-01-08 10:39:50,234]  INFO: 10.42.0.1:60336 Connection
[2018-01-08 10:41:27,269]  INFO: 10.42.0.1:60336 Disconnect
[2018-01-08 10:41:28,645]  INFO: 10.42.0.1:60337 Connection
[2018-01-08 10:42:33,389]  INFO: 10.42.0.1:60337 Disconnect
[2018-01-08 11:12:33,539]  INFO: Start 0.0.0.0:8000
[2018-01-08 11:12:34,499]  INFO: 10.42.0.203:50880 Connection
[2018-01-08 11:13:00,148]  INFO: 127.0.0.1:52020 Connection
[2018-01-08 11:15:03,792]  INFO: 127.0.0.1:52021 Connection
[2018-01-08 11:15:04,791]  INFO: 127.0.0.1:52020 Disconnect
[2018-01-08 11:15:19,339]  INFO: 127.0.0.1:52021 Disconnect
[2018-01-08 11:16:06,642]  INFO: Start 0.0.0.0:8000
[2018-01-08 11:16:08,261]  INFO: 127.0.0.1:52023 Connection
[2018-01-08 11:16:27,729]  INFO: 127.0.0.1:52023 Disconnect
[2018-01-08 11:16:29,795]  INFO: 127.0.0.1:52024 Connection
[2018-01-08 11:16:37,828]  ERROR: 127.0.0.1:52024 Error auth {'id': '7459ad58-4933-4d36-9340-be6561947a67', 'password': '1234', 'user': 'test'} You are already logged in
[2018-01-08 11:16:46,589]  INFO: 127.0.0.1:52024 Disconnect
[2018-01-08 11:16:56,469]  INFO: 127.0.0.1:52025 Connection
[2018-01-08 11:17:47,390]  INFO: 10.42.0.203:50926 Connection
[2018-01-08 11:17:48,393]  INFO: 127.0.0.1:52025 Disconnect
[2018-01-08 11:17:59,638]  INFO: 10.42.0.203:50926 Disconnect
[2018-01-08 11:18:02,154]  INFO: 10.42.0.203:50928 Connection
[2018-01-08 11:18:03,900]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,907]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,908]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,909]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,917]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,920]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,922]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,925]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,935]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,938]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,941]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,943]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,951]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,957]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,959]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,962]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,965]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,976]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,979]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,981]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,984]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:03,992]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,000]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,004]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,006]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,007]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,015]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,018]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,022]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,024]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,035]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,038]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,040]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,043]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,050]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,056]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,059]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,061]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,068]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,071]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,076]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,078]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,081]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,084]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,093]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,099]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,103]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,112]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,113]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,132]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,135]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,137]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,140]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,141]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,145]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,155]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,161]  ERROR: 127.0.0.1:52025 Error left  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,511]  ERROR: 127.0.0.1:52025 Error down  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,514]  ERROR: 127.0.0.1:52025 Error down  'NoneType' object has no attribute 'action'
[2018-01-08 11:18:04,526]  ERROR: 127.0.0.1:52025 Error down  'NoneType' object has no attribute 'action'
